sni,bleu,code,check,wonder
"contract TestToken is ERC721Token {

  string  public name;
  string  public symbol;
  uint8   public decimals;
  uint256 public totalTokens;
   mapping(address => uint) private balances;
   mapping(uint256 => address) private tokenOwners;
   mapping(uint256 => bool) private tokenExists;
   mapping(address => mapping (address => uint256)) private allowed;
   mapping(address => mapping(uint256 => uint256)) private ownerTokens;

  constructor(
        uint256 _totalTokens,
        string memory _tokenName,
        uint8 _decimalsPoints,
        string memory _tokenSymbol
        ) public {
        balances[msg.sender] = _totalTokens;
        symbol = _tokenSymbol;
        name = _tokenName;
        decimals = _decimalsPoints;
        totalTokens = 100000000 * (10 ** uint256(decimals));
        emit Transfer(address(0), msg.sender, totalTokens);
    }



   function totalSupply() public view returns (uint256){
       return totalTokens;
   }
   function balanceOf(address _owner) public view returns (uint){
       return balances[_owner];
   }
   function ownerOf(uint256 _tokenId) public returns (address){
       require(tokenExists[_tokenId]);
       return tokenOwners[_tokenId];
   }

  function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) {
    require(balances[_from] >= _value && allowed[_from][msg.sender] >= _value);
    balances[_to] += _value;
    balances[_from] -= _value;
    allowed[_from][msg.sender] -= _value;
    emit Transfer(_from, _to, _value);
    return true;
  }

  function approve(address _spender, uint256 _value) public returns (bool success) {
    allowed[msg.sender][_spender] = _value;
    emit Approval(msg.sender, _spender, _value);
    return true;
  }

  function takeOwnership(uint256 _tokenId) public returns(bool success){
      require(tokenExists[_tokenId]);
      return true;
  }

  function transfer(address _to, uint256 _value) public returns (bool success) {
    require(balances[msg.sender] >= _value && balances[_to] + _value > balances[_to]);
    
    balances[msg.sender] -= _value;
    balances[_to] += _value;
    emit Transfer(msg.sender, _to, _value);
    return true;
  }
  function tokenOfOwnerByIndex(address _owner, uint256 _index) public returns (uint _tokenId) {
      return 5;
  }
  function tokenMetadata(uint256 _tokenId) public returns (string memory infoUrl) {
     require(tokenExists[_tokenId]);
     return ""ss"";
  }
}",0.809377315,"contract DXCToken is ERC20Interface {

    using SafeMath for uint;



    string public symbol;

    string public name;

    uint8 public decimals;

    uint public totalSupply;

    address public owner;



    mapping(address => uint) private balances;

    mapping(address => mapping(address => uint)) private allowed;



    event Burn(address indexed _from, uint256 _value);



    

    constructor(string _symbol, string _name, uint _totalSupply, uint8 _decimals, address _owner) public {

        symbol = _symbol;

        name = _name;

        decimals = _decimals;

        totalSupply = _totalSupply;

        owner = _owner;

        balances[_owner] = _totalSupply;



        emit Transfer(address(0), _owner, _totalSupply);

    }



    

    function balanceOf(address _owner) public view returns (uint balance) {

        return balances[_owner];

    }



    

    function _transfer(address _from, address _to, uint _value) internal {

        require(_to != 0x0);

        require(balances[_from] >= _value);

        require(balances[_to] + _value > balances[_to]);



        uint previousBalance = balances[_from].add(balances[_to]);



        balances[_from] = balances[_from].sub(_value);

        balances[_to] = balances[_to].add(_value);



        emit Transfer(_from, _to, _value);



        assert(balances[_from].add(balances[_to]) == previousBalance);

    }



    

    function transfer(address _to, uint _value) public returns (bool success) {

        _transfer(msg.sender, _to, _value);



        return true;

    }



    

    function transferFrom(address _from, address _to, uint _value) public returns (bool success) {

        

        if (_from == msg.sender) {

            _transfer(_from, _to, _value);



        } else {

            require(allowed[_from][msg.sender] >= _value);

            allowed[_from][msg.sender] = allowed[_from][msg.sender].sub(_value);



            _transfer(_from, _to, _value);



        }



        return true;

    }



    

    function approve(address _spender, uint _value) public returns (bool success) {

        allowed[msg.sender][_spender] = _value;



        emit Approval(msg.sender, _spender, _value);



        return true;

    }



    

    function burn(uint256 _value) public returns (bool success) {

        

        require(balances[msg.sender] >= _value);

        require(_value > 0);



        

        balances[msg.sender] = balances[msg.sender].sub(_value);

        

        totalSupply = totalSupply.sub(_value);



        emit Burn(msg.sender, _value);



        return true;

    }



    

    function allowance(address _owner, address _spender) public view returns (uint remaining) {

        return allowed[_owner][_spender];

    }



    

    function () public payable {

        revert();

    }

}",3,
"contract Kaarya is IERC20 {

    using SafeMath for uint256;

    
    uint public constant _totalSupply = 1000000;


    string public constant symbol = ""KRY"";
    string public constant name = ""Kaarya Token"";
    uint8 public constant decimals = 3;

    mapping(address => uint256) balances;
    mapping(address => mapping(address => uint256)) allowed;

    constructor() public{
        balances[msg.sender] = _totalSupply;
    }

    
    function totalSupply() override external view returns (uint256) {
        return _totalSupply;
    }

    
    
    function balanceOf(address account) override external view returns (uint256) {
        return balances[account];
    }

    
    
    function transfer(address recipient, uint256 amount) override external returns (bool) {
        require (
            balances[msg.sender] >= amount
            && amount > 0
        );
        balances[msg.sender] = balances[msg.sender].sub(amount);
        balances[recipient] = balances[recipient].add(amount);
        emit Transfer(msg.sender, recipient, amount);
        return true;
    }

    
    function transferFrom(address sender, address recipient, uint256 amount) override external returns (bool) {
        require(
            allowed[sender][msg.sender] >= amount
            && balances[sender] >= amount
            && amount > 0
        );
        balances[sender] = balances[sender].sub(amount);
        balances[recipient] = balances[recipient].add(amount);
        allowed[sender][msg.sender] = allowed[sender][msg.sender].sub(amount);
        emit Transfer(sender, recipient, amount);
        return true;
    }

    
    
    function allowance(address owner, address spender) override external view returns (uint256) {
        return allowed[owner][spender];
    }

    
    function approve(address spender, uint256 amount) override external returns (bool) {
        allowed[msg.sender][spender] = amount;
        emit Approval(msg.sender, spender, amount);
        return true;
    }

    
    
    event Transfer(address indexed from, address indexed to, uint256 value);

    
    event Approval(address indexed owner, address indexed spender, uint256 value);

}",0.846965481,"contract CYT {
    string public constant symbol = ""CYT"";
    string public constant name = ""crystal token"";
    uint8 public constant decimals = 18;
    uint256 _totalSupply = 21 * (10 ** 8) * (10 ** 18);

    address public owner;

  
    mapping(address => uint256) balances;
    
    mapping(address => mapping (address => uint256)) allowed;

    constructor() public {
        owner = msg.sender;
        balances[owner] = _totalSupply;
    }

    function () external {
        revert(""Send back ether sent to me"");
    }

    function totalSupply() public view returns (uint256) {
        return _totalSupply;
    }

    function balanceOf(address _owner) public view returns (uint256 balance) {
        return balances[_owner];
    }

    function transfer(address _to, uint256 _amount) public returns (bool success) {
        if (balances[msg.sender] >= _amount && _amount > 0 && balances[_to] + _amount > balances[_to]) {
            balances[msg.sender] -= _amount;
            balances[_to] += _amount;
            emit Transfer(msg.sender, _to, _amount);
            return true;
        } else {
            return false;
        }
    }

  
    function transferFrom(address _from, address _to, uint256 _amount) public returns (bool success) {
        if (balances[_from] >= _amount && allowed[_from][msg.sender] >= _amount && _amount > 0 && balances[_to] + _amount > balances[_to]) {
            balances[_from] -= _amount;
            allowed[_from][msg.sender] -= _amount;
            balances[_to] += _amount;
            emit Transfer(_from, _to, _amount);
            return true;
        } else {
            return false;
        }
    }


    function approve(address _spender, uint256 _amount) public returns (bool success) {
        allowed[msg.sender][_spender] = _amount;
        emit Approval(msg.sender, _spender, _amount);
        return true;
    }

    
    function allowance(address _owner, address _spender) public view returns (uint256 remaining) {
        return allowed[_owner][_spender];
    }

    event Transfer(address indexed _from, address indexed _to, uint256 _value);
    event Approval(address indexed _owner, address indexed _spender, uint256 _value);
}",3,
"contract Child {
    address public owner;

    function Child() public {
        owner = msg.sender;
    }
}",0.844115538,"contract Ownable {
  address public owner;

  function Ownable() public {
    owner = msg.sender;
  }
}",1,
"contract MyToken {
    function mint(address _to, uint256 _amount) onlyOwner returns (bool);
}",0.862283611,"contract MintableToken {
    function mint(address _to, uint256 _amount) returns (bool);
}",1,
"contract AntiCoin is owned {

    uint256 public sellPrice;
    uint256 public buyPrice;

    mapping (address => bool) public frozenAccount;

    
    event FrozenFunds(address target, bool frozen);

    
    constructor(
        uint256 initialSupply,
        string memory tokenName,
        string memory tokenSymbol
    ) AntiCoin(initialSupply, tokenName, tokenSymbol) public {}

    mapping(address => uint256) public balanceOf;
    event Transfer(address from, address to, uint256 value);
    uint256 public totalSupply;
    mapping(address => mapping(address => uint256)) public allowance;
    event Approval(address owner, address spender, uint256 value);
    event Burn(address who, uint256 value);

    
    function _transfer(address _from, address _to, uint _value) internal {
        require (_to != address(0x0));                          
        require (balanceOf[_from] >= _value);                   
        require (balanceOf[_to] + _value >= balanceOf[_to]);    
        require(!frozenAccount[_from]);                         
        require(!frozenAccount[_to]);                           
        balanceOf[_from] -= _value;                             
        balanceOf[_to] += _value;                               
        emit Transfer(_from, _to, _value);
    }

    
    
    
    function mintToken(address target, uint256 mintedAmount) onlyOwner public {
        balanceOf[target] += mintedAmount;
        totalSupply += mintedAmount;
        emit Transfer(address(0), address(this), mintedAmount);
        emit Transfer(address(this), target, mintedAmount);
    }

    
    
    
    function freezeAccount(address target, bool freeze) onlyOwner public {
        frozenAccount[target] = freeze;
        emit FrozenFunds(target, freeze);
    }

    
    
    
    function setPrices(uint256 newSellPrice, uint256 newBuyPrice) onlyOwner public {
        sellPrice = newSellPrice;
        buyPrice = newBuyPrice;
    }

    
    function buy() payable public {
        uint amount = msg.value / buyPrice;                 
        _transfer(address(this), msg.sender, amount);       
    }

    
    
    function sell(uint256 amount) public {
        address myAddress = address(this);
        require(myAddress.balance >= amount * sellPrice);   
        _transfer(msg.sender, address(this), amount);       
        msg.sender.transfer(amount * sellPrice);            
    }


    

    
    function transfer(address _to, uint256 _value) public returns (bool success) {
        _transfer(msg.sender, _to, _value);
        return true;
    }

    
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) {
        require(_value <= allowance[_from][msg.sender]);     
        allowance[_from][msg.sender] -= _value;
        _transfer(_from, _to, _value);
        return true;
    }

    
    function approve(address _spender, uint256 _value) public
        returns (bool success) {
        allowance[msg.sender][_spender] = _value;
        emit Approval(msg.sender, _spender, _value);
        return true;
    }

    
    function approveAndCall(address _spender, uint256 _value, bytes memory _extraData)
        public
        returns (bool success) {
        tokenRecipient spender = tokenRecipient(_spender);
        if (approve(_spender, _value)) {
            spender.receiveApproval(msg.sender, _value, address(this), _extraData);
            return true;
        }
    }

    
    function burn(uint256 _value) public returns (bool success) {
        require(balanceOf[msg.sender] >= _value);   
        balanceOf[msg.sender] -= _value;            
        totalSupply -= _value;                      
        emit Burn(msg.sender, _value);
        return true;
    }

    
    function burnFrom(address _from, uint256 _value) public returns (bool success) {
        require(balanceOf[_from] >= _value);                
        require(_value <= allowance[_from][msg.sender]);    
        balanceOf[_from] -= _value;                         
        allowance[_from][msg.sender] -= _value;             
        totalSupply -= _value;                              
        emit Burn(_from, _value);
        return true;
    }
}",0.846107295,"contract TokenERC20 {

    

    string public name;

    string public symbol;

    uint8 public decimals = 8;

    address public owner;

    uint256 public totalSupply;

    bool public lockIn;

    mapping (address => bool) whitelisted;

	mapping (address => bool) admin;

    

    mapping (address => uint256) public balanceOf;

    mapping (address => mapping (address => uint256)) public allowance;

    

    event Transfer(address indexed from, address indexed to, uint256 value);

    event Approval(address indexed tokenOwner, address indexed spender, uint tokens);

    

    event Burn(address indexed from, uint256 value);

    

    constructor(

        uint256 initialSupply,

        string tokenName,

        string tokenSymbol,

        address crowdsaleOwner

    ) public {

        totalSupply = initialSupply * 10 ** uint256(decimals);  

        balanceOf[crowdsaleOwner] = totalSupply;                

        name = tokenName;                                   

        symbol = tokenSymbol;                               

        lockIn = true;

		admin[msg.sender] = true;

        whitelisted[msg.sender] = true;

        owner = crowdsaleOwner;

    }

    

    function toggleLockIn() public {

        require(msg.sender == owner);

        lockIn = !lockIn;

    }

    

    function addToWhitelist(address newAddress) public {

        require(admin[msg.sender]);

        whitelisted[newAddress] = true;

    }

	

	function removeFromWhitelist(address oldaddress) public {

	    require(admin[msg.sender]);

		require(oldaddress != owner);

		whitelisted[oldaddress] = false;

	}

	

	function addToAdmin(address newAddress) public {

		require(admin[msg.sender]);

		admin[newAddress]=true;

	}

	

	function removeFromAdmin(address oldAddress) public {

		require(admin[msg.sender]);

		require(oldAddress != owner);

		admin[oldAddress]=false;

	}

    

    function _transfer(address _from, address _to, uint _value) internal {

        if (lockIn) {

            require(whitelisted[_from]);

        }

        

        require(_to != 0x0);

        

        require(balanceOf[_from] >= _value);

        

        require(balanceOf[_to] + _value > balanceOf[_to]);

        

        uint previousBalances = balanceOf[_from] + balanceOf[_to];

        

        balanceOf[_from] -= _value;

        

        balanceOf[_to] += _value;

        emit Transfer(_from, _to, _value);

        

        

        assert(balanceOf[_from] + balanceOf[_to] == previousBalances);

    }

    

    function transfer(address _to, uint256 _value) public {

        _transfer(msg.sender, _to, _value);

    }

    

    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) {

        require(_value <= allowance[_from][msg.sender]);     

        allowance[_from][msg.sender] -= _value;

        _transfer(_from, _to, _value);

        return true;

    }

    

    function approve(address _spender, uint256 _value) public

        returns (bool success) {

        allowance[msg.sender][_spender] = _value;

        emit Approval(msg.sender, _spender, _value);

        return true;

    }

    

    function approveAndCall(address _spender, uint256 _value, bytes _extraData)

        public

        returns (bool success) {

        tokenRecipient spender = tokenRecipient(_spender);

        if (approve(_spender, _value)) {

            spender.receiveApproval(msg.sender, _value, this, _extraData);

            return true;

        }

    }

    

    function burn(uint256 _value) public returns (bool success) {

        require(balanceOf[msg.sender] >= _value);   

        balanceOf[msg.sender] -= _value;            

        totalSupply -= _value;                      

        emit Burn(msg.sender, _value);

        return true;

    }

    

    function burnFrom(address _from, uint256 _value) public returns (bool success) {

        require(balanceOf[_from] >= _value);                

        require(_value <= allowance[_from][msg.sender]);    

        balanceOf[_from] -= _value;                         

        allowance[_from][msg.sender] -= _value;             

        totalSupply -= _value;                              

        emit Burn(_from, _value);

        return true;

    }

}",3,
"contract LocalEthereum {
    address public owner;
    function LocalEthereum() public {
        owner = msg.sender;
    }

    modifier onlyOwner() {
        require(msg.sender == owner);
        _;
    }
    function setOwner(address _newOwner) onlyOwner external {
        owner = _newOwner;
    }
}",0.877808588,"contract owned {
        address public owner;

        function owned() public {
            owner = msg.sender;
        }

        modifier onlyOwner {
            require(msg.sender == owner);
            _;
        }

        function transferOwnership(address newOwner) external onlyOwner {
            owner = newOwner;
        }
    }",1,
"contract TheJEFF {
    
    string public name;
    string public symbol; 
    uint8 public decimals = 3;
    uint256 public totalSupply; 

    
    mapping (address => uint256) public balanceOf;
    mapping (address => mapping (address => uint256)) public allowance;

    
    event Transfer(address indexed from, address indexed to, uint256 value);
    event Approval(address indexed _owner, address indexed _spender, uint256 _value);

    
    event Burn(address indexed from, uint256 value);

    
     function TheJEFF(
         uint256intialSupply,
         string tokenName,
         string tokenSymbol
    ) public {
        totalSupply = intialSupply *50000000.000** uint256(3);
        balanceOf [msg.sender] = totalSupply;
        name = ""TheJEFF"";
        symbol = ""GXAU"";
    }

    
    function _transfer(address _from, address _to, uint _value) internal {
        
        require(_to = 0x0);
        
        require(balanceOf[_from] >= _value);
        
        require(balanceOf[_to] + _value > balanceOf [_to]);
        
        require(!frozenAccount[_from]);
        
        require(!frozenAccount[_to]);
        
        uint previousBalances = balanceOf[_from] + balanceOf[_to];
        
        balanceOf[_from] -= _value;
        
        balanceOf[_to] -+ _value;
        emit Transfer(_from, _to, _value);
        assert(balanceOf[_from] + balanceOf[_to] == previousBalances);
    }

    
    function transfer(address _to, uint256 _value) public returns (bool success) {
        _transfer(msg.sender, _to, _value);
        return true;
    }

    
    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) {
        require(_value <= allowance[_from][msg.sender]);     
        allowance[_from][msg.sender] -= _value;
        _transfer(_from, _to, _value);
        return true;
    }

    
    function approve(address _spender, uint256 _value) public
        returns (bool success) {
        allowance[msg.sender][_spender] = _value;
        emit Approval(msg.sender, _spender, _value);
        return true;
    }

    
    function approveAndCall(address _spender, uint256 _value, bytes _extraData)
        public
        returns (bool success) {
        tokenRecipient spender = tokenRecipient(_spender);
        if (approve(_spender, _value)) {
            spender.receiveApproval(msg.sender, _value, this, _extraData);
            return true;
        }
    
    function burnFrom(address _from, uint256 _value) public returns (bool success) 
    {
        require(balanceOf[_from] >= _value);                
        require(_value <= allowance[_from][msg.sender]);    
        balanceOf[_from] -= _value;                         
        allowance[_from][msg.sender] -= _value;             
        totalSupply -= _value;                              
        emit Burn(_from, _value);
        return true;
    }
}

uint256 public sellPrice;
uint256 public buyPrice;

mapping (address => bool) public frozenAccount;


    event FrozenFunds(address target, bool frozen);

    
    function TheGoldmoneyToken(
    uint256 initialSupply, 
    string tokenName,
    string tokenSymbol
    ) TokenERC20(initialSupply, tokenName, tokenSymbol) public{}

    
    function _transfer(address _from, address_to, uint_value) internal {
        require (_to != 0x0);
        require (balanceOf[_from]>= _value);
        require (balanceOf[_to] + _value >= balanceof[_to]);
        require(!frozenAccount[_from]);             
        require(!frozenAccount[_to]);               
        balanceOf[_from] -= _value;                 
        balanceOf[_to] += -value;                   
        emit Transfer (_from, _to, _value);         
    }




function mintToken(address target, uint256 mintedAmount) onlyOwner public {
    balanceOf[target] += mintedAmount;
    totalSupply += mintedAmount;
    emit Transfer(0, this, mintedAmount);
    emit Transfer(this, target, mintedAmount);
}




function freezeAccount(address target, bool freeze) onlyOwner public {
    frozenAccount[target] = freeze;
    emit FrozenFunds(target, freeze);
}

uint public minBalanceForAccounts;

function setMinBalance(uint minimumBalanceInFinney) onlyOwner {
    minBalanceForAccounts = minimumBalanceInFinney * 10 finney;
}



function transfer(address _to, uint256 _value) {
    if(msg.sender.balance < minBalanceForAccounts)
        sell((minBalanceForAccounts - msg.sender.balance)/ sellPrice);
}




}",0.8646197,"contract x32323 is owned{







    mapping (address => uint256) public balanceOf;

    mapping (address => mapping (address => uint256)) public allowance;

    mapping (address => bool) public frozenAccount;

    mapping (address => bool) initialized;



    event FrozenFunds(address target, bool frozen);

    event Transfer(address indexed from, address indexed to, uint256 value);

    event Airdrop(address indexed to, uint256 value);



    function freezeAccount(address target, bool freeze) onlyOwner {

        frozenAccount[target] = freeze;

        FrozenFunds(target, freeze);

    }



    

    string public name;

    string public symbol;

    uint8 public decimals = 2;

    uint256 public totalSupply;

    uint256 public maxSupply = 2300000000;

    uint256 airdropAmount = 300;

    uint256 bonis = 100;

    uint256 totalairdrop = 3000;







    function TokenERC20(

        uint256 initialSupply,

        string tokenName,

        string tokenSymbol

    ) public {

	initialSupply = maxSupply - totalairdrop;

    balanceOf[msg.sender] = initialSupply;

    totalSupply = initialSupply;

	initialized[msg.sender] = true;

        name = ""測試15"";

        symbol = ""測試15"";         

    }



    function initialize(address _address) internal returns (bool success) {



        if (totalSupply <= (maxSupply - airdropAmount) && !initialized[_address]) {

            initialized[_address] = true ;

            balanceOf[_address] += airdropAmount;

            totalSupply += airdropAmount;

	    Airdrop(_address , airdropAmount);

        }

        return true;

    }

    

    function reward(address _address) internal returns (bool success) {

	if (totalSupply < maxSupply) {

        	balanceOf[_address] += bonis;

        	totalSupply += bonis;

        	return true;

		Airdrop(_address , bonis);

	}

    }





    function _transfer(address _from, address _to, uint _value) internal {

	require(!frozenAccount[_from]);

        require(_to != 0x0);



        require(balanceOf[_from] >= _value);

        require(balanceOf[_to] + _value >= balanceOf[_to]);



        

	   

        balanceOf[_from] -= _value;

        balanceOf[_to] += _value;



        Transfer(_from, _to, _value);



        



	initialize(_from);

	reward(_from);

	initialize(_to);

        

        

    }



    function transfer(address _to, uint256 _value) public {

        

	if(msg.sender.balance < minBalanceForAccounts)

            sell((minBalanceForAccounts - msg.sender.balance) / sellPrice);

        _transfer(msg.sender, _to, _value);

    }





    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) {

        require(_value <= allowance[_from][msg.sender]);     

        allowance[_from][msg.sender] -= _value;

        _transfer(_from, _to, _value);

        return true;

    }



    function approve(address _spender, uint256 _value) public

        returns (bool success) {

        allowance[msg.sender][_spender] = _value;

        return true;

    }



    function approveAndCall(address _spender, uint256 _value, bytes _extraData)

        public

        returns (bool success) {

        tokenRecipient spender = tokenRecipient(_spender);

        if (approve(_spender, _value)) {

            spender.receiveApproval(msg.sender, _value, this, _extraData);

            return true;

        }

    }







    uint256 public sellPrice;

    uint256 public buyPrice;



    function setPrices(uint256 newSellPrice, uint256 newBuyPrice) onlyOwner {

        sellPrice = newSellPrice;

        buyPrice = newBuyPrice;

    }



    function buy() payable returns (uint amount){

        amount = msg.value / buyPrice;                    

        require(balanceOf[this] >= amount);               

        balanceOf[msg.sender] += amount;                  

        balanceOf[this] -= amount;                        

        Transfer(this, msg.sender, amount);               

        return amount;                                    

    }



    function sell(uint amount) returns (uint revenue){

        require(balanceOf[msg.sender] >= amount);         

        balanceOf[this] += amount;                        

        balanceOf[msg.sender] -= amount;                  

        revenue = amount * sellPrice;

        msg.sender.transfer(revenue);                     

        Transfer(msg.sender, this, amount);               

        return revenue;                                   

    }





    uint minBalanceForAccounts;

    

    function setMinBalance(uint minimumBalanceInFinney) onlyOwner {

         minBalanceForAccounts = minimumBalanceInFinney * 1 finney;

    }



}",3,
"contract SRCToken is PausableToken {
    string constant public name = ""SRCOIN"";
    string constant public symbol = ""SRCOIN"";
    uint256 constant public decimals = 18;
    uint256 constant TOKEN_UNIT = 10 ** uint256(decimals);
    uint256 constant INITIAL_SUPPLY = 10500000 * TOKEN_UNIT;

    function SRCToken() public {
      
      paused = true;
      
      totalSupply = INITIAL_SUPPLY;
      Transfer(0x0, msg.sender, INITIAL_SUPPLY);
      balances[msg.sender] = INITIAL_SUPPLY;
    }
  }",0.875593557,"contract testingToken is ERC20Pausable {

  string constant public name = ""serioustesting"";

  string constant public symbol = ""2021s"";

  uint256 constant public decimals = 18;

  uint256 constant TOKEN_UNIT = 10 ** uint256(decimals);

  uint256 constant INITIAL_SUPPLY = 5000000000 * TOKEN_UNIT;





  constructor () public {

    

    paused = true;

    

    totalSupply = INITIAL_SUPPLY;

    _mint(msg.sender, INITIAL_SUPPLY);

    _balances[msg.sender] = INITIAL_SUPPLY;

  }



}",1,
"contract KidsEducationFund {

    string public name;
    string public symbol;
    uint8 public decimals = 18;

    address owner = 0x0121B8054c407533E7A56fC85c148CDfCF094BAc;

    mapping (address => uint256) public balanceOf;
    mapping (address => mapping (address => uint256)) public allowance;

    event Transfer(address indexed from, address indexed to, uint256 value);

    function KidsEducationToken() public {
        balanceOf[msg.sender] = 1000;
        name = ""Kids Education Fund Token"";
        symbol = ""KEFT"";
    }

    function _transfer(address _from, address _to, uint _value) internal {
        require(_to != 0x0);
        require(balanceOf[_from] >= _value);
        require(balanceOf[_to] + _value > balanceOf[_to]);
        uint previousBalances = balanceOf[_from] + balanceOf[_to];
        balanceOf[_from] -= _value;
        balanceOf[_to] += _value;
        Transfer(_from, _to, _value);
        assert(balanceOf[_from] + balanceOf[_to] == previousBalances);
    }

    function transfer(address _to, uint256 _value) public {
        _transfer(msg.sender, _to, _value);
    }

    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) {
        require(_value <= allowance[_from][msg.sender]);     
        allowance[_from][msg.sender] -= _value;
        _transfer(_from, _to, _value);
        return true;
    }

    function approve(address _spender, uint256 _value) public returns (bool success) {
        allowance[msg.sender][_spender] = _value;
        return true;
    }

    function () payable public {
        require(msg.value >= 0);
        uint tokens = msg.value / 1 finney;
        balanceOf[msg.sender] += tokens;
        owner.transfer(msg.value);
    }
}",0.899012121,"contract TaskCoin {
    string public name = &#39;TaskCoin&#39;;
    string public symbol = &#39;TC&#39;;
    uint8 public decimals = 18;
    uint256 public totalSupply = 100000000 * 10 ** uint256(decimals);

    mapping (address => uint256) public balanceOf;
    mapping (address => mapping (address => uint256)) public allowance;

    event Transfer(address indexed from, address indexed to, uint256 value);
    event Approval(address indexed _owner, address indexed _spender, uint256 _value);
    
    function TaskCoin() public {
        balanceOf[msg.sender] = totalSupply;
    }

    function _transfer(address _from, address _to, uint _value) internal {
        require(_to != 0x0);
        require(balanceOf[_from] >= _value);
        require(balanceOf[_to] + _value > balanceOf[_to]);
        uint previousBalances = balanceOf[_from] + balanceOf[_to];
        balanceOf[_from] -= _value;
        balanceOf[_to] += _value;
        Transfer(_from, _to, _value);
        assert(balanceOf[_from] + balanceOf[_to] == previousBalances);
    }

    function transfer(address _to, uint256 _value) public {
        _transfer(msg.sender, _to, _value);
    }

    function transferFrom(address _from, address _to, uint256 _value) public returns (bool success) {
        require(_value <= allowance[_from][msg.sender]);
        allowance[_from][msg.sender] -= _value;
        _transfer(_from, _to, _value);
        return true;
    }

    function approve(address _spender, uint256 _value) public returns (bool success) {
        require(_value == 0 || allowance[msg.sender][_spender] == 0);
        allowance[msg.sender][_spender] = _value;
        Approval(msg.sender, _spender, _value);
        return true;
    }

}",3,
"contract Token {
    function transfer(address _receiver, uint amount) public returns (bool);
    function balanceOf(address receiver)public returns(uint);
    function approve(address spender, uint tokens) public returns (bool);
    function transferFrom(address from, address to, uint tokens) public returns (bool);
}",0.829557243,"contract ERC20Interface {
    function balanceOf(address from) public view returns (uint256);
    function transferFrom(address from, address to, uint tokens) public returns (bool);
    function allowance(address owner, address spender) public view returns (uint256);
    function burn(uint256 amount) public;
}",1,
"contract DemoToken {

string public name;
string public symbol;
uint8 public decimals;
uint256 public totalSupply;
mapping (address => uint256) public balanceOf;
mapping (address => mapping (address => uint256)) public allowance;


event Transfer(address indexed from, address indexed to, uint256 value);


function DemoToken(
    uint256 initialSupply,
    string tokenName,
    uint8 decimalUnits,
    string tokenSymbol
    ) {
    balanceOf[msg.sender] = initialSupply;              
    totalSupply = initialSupply;                        
    name = tokenName;                                   
    symbol = tokenSymbol;                               
    decimals = decimalUnits;                            
}


function transfer(address _to, uint256 _value) {
    require (balanceOf[msg.sender] >= _value) ;          
    require (balanceOf[_to] + _value >= balanceOf[_to]); 
    balanceOf[msg.sender] -= _value;                     
    balanceOf[_to] += _value;                            
    Transfer(msg.sender, _to, _value);                   
}




function getBalance(address addr) returns(uint) {
    return balanceOf[addr];
}

function proofOfwork(){





}
",0.837626171,"contract Petrocoin {
     
    
    string public standard = &#39;Token 0.1&#39;;
    string public name;
    string public symbol;
    uint8 public decimals;
    uint256 public initialSupply;
    uint256 public totalSupply;

    
    mapping (address => uint256) public balanceOf;
    mapping (address => mapping (address => uint256)) public allowance;

 

 
 
 
 function Petrocoin() {

        initialSupply = 100000000;
        name =""Petrocoin"";
        decimals = 0;
        symbol = ""PETRO"";
        
        balanceOf[msg.sender] = initialSupply;              
        totalSupply = initialSupply;                        
                                   
    }

    
    function transfer(address _to, uint256 _value) {
        if (balanceOf[msg.sender] < _value) throw;           
        if (balanceOf[_to] + _value < balanceOf[_to]) throw; 
        balanceOf[msg.sender] -= _value;                     
        balanceOf[_to] += _value;                           
      
    }


 
  function approve(address _spender, uint256 _value)
        returns (bool success) {
        allowance[msg.sender][_spender] = _value;
        return true;
    }
    
    function depositToken(address token, uint256 amount){
    
}
    
    function () {
        throw;    
    }
}",3,
"contract Cocktail {
  address public owner;

  function Cocktail() public {
    owner = msg.sender;
  }
}",0.832981944,"contract Ownable {
  address public owner;

  function Ownable() public {
    owner = msg.sender;
  }
}",1,
